DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2021,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2022,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2023,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2024,1241,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2025,1241,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,XK007,2026,1241,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2021,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2022,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2023,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2024,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2025,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL,2026,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2021,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2022,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2023,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2024,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2025,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL0,2026,28791,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2021,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2022,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2023,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2024,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2025,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL01,2026,10820,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2021,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2022,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2023,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2024,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2025,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL011,2026,1661,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2021,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2022,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2023,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2024,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2025,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL012,2026,3528,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2021,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2022,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2023,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2024,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2025,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL013,2026,2469,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2021,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2022,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2023,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2024,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2025,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL014,2026,2392,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2021,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2022,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2023,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2024,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2025,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL015,2026,770,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2021,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2022,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2023,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2024,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2025,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL02,2026,4967,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2021,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2022,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2023,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2024,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2025,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL021,2026,3314,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2021,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2022,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2023,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2024,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2025,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL022,2026,1653,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2021,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2022,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2023,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2024,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2025,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL03,2026,13004,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2021,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2022,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2023,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2024,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2025,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL031,2026,1882,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2021,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2022,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2023,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2024,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2025,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL032,2026,2879,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2021,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2022,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2023,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2024,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2025,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL033,2026,2705,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2021,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2022,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2023,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2024,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2025,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL034,2026,1801,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2021,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2022,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2023,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2024,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2025,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AL035,2026,3737,e,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2013,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2014,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2015,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2016,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2017,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2018,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2019,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2020,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2021,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2022,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2023,83878,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2024,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2025,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT,2026,83882,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2013,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2014,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2015,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2016,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2017,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2018,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2019,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2020,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2021,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2022,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2023,23558,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2024,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2025,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT1,2026,23559,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2013,3965,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2014,3965,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2015,3965,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2016,3965,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2017,3965,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2018,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2019,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2020,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2021,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2022,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2023,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2024,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2025,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT11,2026,3964,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2013,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2014,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2015,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2016,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2017,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2018,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2019,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2020,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2021,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2022,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2023,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2024,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2025,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT111,2026,701,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2013,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2014,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2015,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2016,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2017,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2018,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2019,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2020,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2021,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2022,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2023,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2024,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2025,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT112,2026,1792,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2013,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2014,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2015,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2016,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2017,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2018,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2019,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2020,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2021,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2022,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2023,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2024,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2025,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT113,2026,1471,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2013,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2014,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2015,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2016,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2017,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2018,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2019,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2020,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2021,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2022,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2023,19179,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2024,19180,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2025,19180,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT12,2026,19180,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2013,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2014,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2015,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2016,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2017,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2018,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2019,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2020,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2021,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2022,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2023,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2024,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2025,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT121,2026,3356,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2013,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2014,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2015,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2016,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2017,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2018,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2019,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2020,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2021,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2022,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2023,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2024,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2025,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT122,2026,3368,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2013,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2014,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2015,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2016,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2017,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2018,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2019,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2020,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2021,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2022,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2023,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2024,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2025,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT123,2026,1230,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,AT124,2013,4615,,
